5.524866537598427385e-06,2.315724045038223267e-01,1.988547593355178833e-01,2.404938684776425362e-03,3.093292191624641418e-02,1.949696615338325500e-02,7.426529919030144811e-05,9.610284905647858977e-07,1.578866317686333787e-06,3.596981056034564972e-03,2.049731789156794548e-03,1.438454724848270416e-02,1.459620613604784012e-02,1.591185927391052246e-01,1.310862973332405090e-02,1.584603078663349152e-02,1.659245640039443970e-01,3.065735399723052979e-01,3.438233137130737305e-01,1.138257086277008057e-01,2.745585888624191284e-02,1.047975420951843262e-01,7.227637618780136108e-02,9.160487388726323843e-05,6.264286581426858902e-03,1.456204801797866821e-01,6.247191340662539005e-04,2.231173450127243996e-03,1.609473605640232563e-03,6.061690510250627995e-04,5.884427111595869064e-03,6.279277149587869644e-03,6.361703854054212570e-03,7.460026536136865616e-04,4.111804813146591187e-02,7.240166515111923218e-02,1.140832249075174332e-02,7.862934842705726624e-03,1.524607688188552856e-01,7.983702817000448704e-04,9.424506127834320068e-02,4.128514975309371948e-02,2.013205736875534058e-02,8.788777887821197510e-02,8.335667189385276288e-06,5.076286470284685493e-06,4.251657519489526749e-04,9.056479902938008308e-04,9.745321003720164299e-04,1.059770234860479832e-03,3.344255674164742231e-06,2.704674670894746669e-06,2.000000000000000000e+00
9.601078545529162511e-07,9.516092017292976379e-03,5.704087205231189728e-03,4.249856993556022644e-02,3.260956406593322754e-01,3.290605843067169189e-01,6.484169716713950038e-06,5.931951250204292592e-07,1.225061083687251084e-07,6.384225934743881226e-02,5.290130525827407837e-02,8.719079196453094482e-02,9.313666820526123047e-02,5.451910197734832764e-02,8.475573360919952393e-02,9.094457328319549561e-02,7.141831517219543457e-02,8.494323492050170898e-02,1.017841473221778870e-01,2.255893200635910034e-01,2.562208473682403564e-01,7.332677952945232391e-03,1.174992695450782776e-02,1.580479147378355265e-05,1.790843816706910729e-05,2.087492262944579124e-03,2.357522025704383850e-03,1.352226099697872996e-04,2.871952892746776342e-04,2.032092772424221039e-02,9.952634572982788086e-03,7.095558103173971176e-03,3.180699131917208433e-04,6.380066042765974998e-05,4.237909743096679449e-04,2.815523475874215364e-04,1.252902857959270477e-02,6.194768473505973816e-02,4.253182187676429749e-02,1.435344107449054718e-02,3.491290658712387085e-02,2.142112469300627708e-03,1.764145642518997192e-01,4.734532535076141357e-02,7.356551941484212875e-05,2.120158897014334798e-04,7.286529871635138988e-04,3.837215946987271309e-03,1.412517885910347104e-04,3.838783595710992813e-04,2.355660853936569765e-06,4.483800069010612788e-07,2.000000000000000000e+00
1.260850240214494988e-06,2.956566214561462402e-02,1.136215962469577789e-02,4.879633337259292603e-02,1.402880996465682983e-01,1.353527754545211792e-01,1.849878390203230083e-05,1.039609060171642341e-06,3.078184818150475621e-07,9.422625601291656494e-02,5.188220739364624023e-02,1.001391187310218811e-01,1.132418215274810791e-01,6.634714454412460327e-02,4.469164460897445679e-02,4.411491379141807556e-02,7.608637958765029907e-02,7.267182320356369019e-02,7.222421467304229736e-02,5.470279455184936523e-01,2.151547074317932129e-01,7.986237294971942902e-03,8.508731611073017120e-03,6.028282587067224085e-05,2.462856285274028778e-02,8.379480987787246704e-02,8.264260395662859082e-05,1.144232810474932194e-03,7.473492878489196301e-04,5.689279641956090927e-04,1.582935685291886330e-03,1.815116847865283489e-03,6.251838058233261108e-02,6.552697741426527500e-04,7.143921684473752975e-03,9.043932892382144928e-03,1.058024470694363117e-03,1.135408296249806881e-03,7.122694849967956543e-01,1.399005297571420670e-03,1.257446408271789551e-02,1.142384111881256104e-02,6.540735717862844467e-03,5.410705134272575378e-02,3.548886979842791334e-06,2.022699845838360488e-06,2.493582724127918482e-04,5.433246260508894920e-04,7.292740046977996826e-04,1.143176574259996414e-03,4.275997980585088953e-06,1.891387682917411439e-06,2.000000000000000000e+00
7.065870022415765561e-08,5.774067714810371399e-03,2.302695065736770630e-03,1.508899629116058350e-01,2.898783981800079346e-01,2.737733125686645508e-01,2.347881672903895378e-05,7.154015690957749030e-08,6.660712870143470354e-08,4.562867879867553711e-01,5.352730751037597656e-01,6.419594287872314453e-01,8.726077675819396973e-01,1.460140198469161987e-01,7.141342759132385254e-02,1.152631789445877075e-01,2.081985026597976685e-01,1.202395930886268616e-02,5.333134322427213192e-04,5.704251527786254883e-01,1.016154065728187561e-01,3.916240762919187546e-03,2.427616127533838153e-04,7.619077950948849320e-05,2.636289410293102264e-02,7.217812817543745041e-04,3.399642082513310015e-06,3.265816849307157099e-05,5.612657405436038971e-03,3.523312741890549660e-03,5.330016720108687878e-04,1.713047677185386419e-04,1.008301228284835815e-02,6.569711491465568542e-03,1.141554675996303558e-03,1.187026617117226124e-03,3.038642182946205139e-02,5.045271478593349457e-03,8.096961975097656250e-01,4.599072271957993507e-04,3.633191809058189392e-02,3.257810138165950775e-03,3.237292915582656860e-02,8.467761799693107605e-03,1.194203505292534828e-04,1.341628831141861156e-05,5.343920737504959106e-02,3.840787758235819638e-05,6.634751334786415100e-04,3.251477901358157396e-04,4.150950644543627277e-06,3.471605580784853373e-08,2.000000000000000000e+00
5.968984623905271292e-06,3.266294021159410477e-03,2.837375970557332039e-03,4.073838293552398682e-01,9.145344793796539307e-02,1.250099688768386841e-01,3.628476770245470107e-05,1.348106025034212507e-06,3.036628868358093314e-06,7.107896804809570312e-01,3.009649515151977539e-01,7.432276010513305664e-01,4.850102066993713379e-01,3.745916113257408142e-02,5.561416745185852051e-01,2.753473818302154541e-01,1.616808352991938591e-03,2.973789814859628677e-03,2.318090200424194336e-02,2.440310418605804443e-01,7.461024522781372070e-01,3.414177335798740387e-04,9.376290254294872284e-04,2.076374512398615479e-04,1.001745741814374924e-02,5.112454295158386230e-02,1.662115028011612594e-05,3.193379193544387817e-02,1.453221123665571213e-02,7.936976850032806396e-03,6.506442092359066010e-03,1.314660347998142242e-02,2.368869463680312037e-04,3.202295862138271332e-03,1.431998680345714092e-03,1.736135804094374180e-03,6.318210810422897339e-02,1.367726922035217285e-01,1.076875603757798672e-03,6.886484334245324135e-05,1.240217387676239014e-01,2.088987454771995544e-02,2.414382621645927429e-02,4.335375502705574036e-03,1.253456994891166687e-02,2.274379506707191467e-02,8.460706099867820740e-03,3.893056511878967285e-01,1.406162773491814733e-04,2.384496037848293781e-04,7.004700819379650056e-07,8.873316801327746361e-07,2.000000000000000000e+00
5.344033525034319609e-06,1.094736680388450623e-01,1.937543749809265137e-01,5.841387901455163956e-04,6.357662379741668701e-02,2.673622407019138336e-02,1.040347997331991792e-04,1.233250713994493708e-06,6.503843792415864300e-07,7.239393144845962524e-02,2.009066939353942871e-01,4.364945366978645325e-02,1.143388524651527405e-01,6.353594828397035599e-03,2.343883812427520752e-01,2.507526278495788574e-01,2.118545025587081909e-02,2.285212427377700806e-01,1.073769107460975647e-01,6.641669273376464844e-01,4.219350814819335938e-01,1.202783454209566116e-02,2.283158246427774429e-03,5.265154759399592876e-04,8.020988316275179386e-04,2.795786829665303230e-03,1.900344068417325616e-05,5.991617217659950256e-04,2.585930749773979187e-03,2.156147267669439316e-03,1.247640922665596008e-01,1.132612898945808411e-01,2.326561138033866882e-03,3.422955633141100407e-04,1.126002520322799683e-03,1.661050482653081417e-03,3.500619530677795410e-02,1.450970862060785294e-02,1.192035060375928879e-02,4.211274208500981331e-04,6.756055168807506561e-03,1.964730676263570786e-03,1.950681209564208984e-02,2.296140417456626892e-02,2.986556887626647949e-01,1.963841766119003296e-01,3.308627009391784668e-01,3.558337986469268799e-01,3.021585289388895035e-04,5.106080207042396069e-04,1.462491695747303311e-06,2.917661731771659106e-06,2.000000000000000000e+00
4.107664608454797417e-06,8.509511351585388184e-01,8.520952463150024414e-01,1.072043687599943951e-05,2.481569827068597078e-04,2.562208392191678286e-04,3.699979424709454179e-05,9.385446020360177499e-08,6.319704652923974209e-07,2.023159414529800415e-01,1.308901607990264893e-01,1.839300096035003662e-01,1.573062539100646973e-01,7.664761971682310104e-03,3.079394698143005371e-01,2.868852913379669189e-01,1.880495250225067139e-02,7.098188996315002441e-02,8.549545705318450928e-02,5.218235254287719727e-01,5.915682911872863770e-01,2.951386617496609688e-03,3.694382961839437485e-03,1.263278973056003451e-04,1.404086709953844547e-03,6.814966909587383270e-03,3.237804776290431619e-05,1.120945089496672153e-03,9.350078552961349487e-02,2.836720086634159088e-02,1.702327630482614040e-03,2.531571546569466591e-03,4.091678056283853948e-05,9.949801024049520493e-04,3.133779391646385193e-04,4.872513527516275644e-04,5.078141689300537109e-01,3.518814742565155029e-01,1.784499036148190498e-04,3.391837817616760731e-04,1.164218634366989136e-01,6.828102469444274902e-02,5.778047814965248108e-02,2.484773984178900719e-03,1.536412164568901062e-02,1.030278112739324570e-02,3.381010144948959351e-03,1.208531297743320465e-02,1.629665712243877351e-05,1.790685018931981176e-05,2.258610436456365278e-07,1.065925403054279741e-06,2.000000000000000000e+00
2.482174181750451680e-07,3.041166253387928009e-02,2.400227263569831848e-02,1.142054796218872070e-02,1.792275011539459229e-01,7.657819241285324097e-02,4.323852863308275118e-06,1.289574953489136533e-07,3.379376067869088729e-08,1.347964406013488770e-01,7.364234328269958496e-02,7.508973032236099243e-02,7.280500233173370361e-02,2.871321048587560654e-03,4.205479919910430908e-01,4.016713500022888184e-01,1.158637646585702896e-02,1.066027507185935974e-01,1.243020147085189819e-01,3.578190207481384277e-01,4.851258695125579834e-01,6.836501881480216980e-03,4.040862899273633957e-03,3.090768950642086565e-05,5.996347870677709579e-03,2.417664043605327606e-03,9.080145900952629745e-06,3.892974054906517267e-04,1.876748137874528766e-04,2.189991995692253113e-03,3.164612688124179840e-03,2.137320814654231071e-03,2.043781802058219910e-03,9.304574341513216496e-04,3.933739790227264166e-04,1.667371980147436261e-04,1.073272433131933212e-03,1.867373846471309662e-02,2.797373533248901367e-01,5.001189419999718666e-04,5.315971560776233673e-03,1.175152487121522427e-03,3.012893907725811005e-02,3.006006963551044464e-02,2.680872603377792984e-05,3.682484384626150131e-05,4.842674359679222107e-03,7.882601930759847164e-04,1.968795550055801868e-04,5.387511919252574444e-04,7.783752380419173278e-07,1.107693350377303432e-07,2.000000000000000000e+00
2.616702658997382969e-07,1.065903604030609131e-01,1.143967434763908386e-01,3.659495385363698006e-03,3.540848195552825928e-02,8.716478943824768066e-03,4.861167326453141868e-06,2.265790186584126786e-07,3.336471365855686599e-08,2.550313472747802734e-01,5.048940181732177734e-01,1.807995438575744629e-01,6.017655134201049805e-01,3.963570296764373779e-02,1.452433969825506210e-02,1.463893353939056396e-01,3.594270646572113037e-01,1.148374229669570923e-01,6.856152322143316269e-03,3.108152747154235840e-01,3.002675473690032959e-01,1.074642036110162735e-02,2.267039817525073886e-04,5.206836794968694448e-05,2.406995510682463646e-03,1.408546580933034420e-03,8.826516568660736084e-04,9.832135401666164398e-05,1.666581956669688225e-04,9.184749796986579895e-03,2.498747548088431358e-03,1.443457091227173805e-03,6.038680672645568848e-03,2.484336961060762405e-03,1.697156578302383423e-03,6.164214573800563812e-04,7.942015072330832481e-04,5.580390244722366333e-02,5.167891979217529297e-01,4.093508468940854073e-04,2.800770662724971771e-02,2.680015983060002327e-03,2.109675258398056030e-01,9.088757634162902832e-02,6.127702363301068544e-06,1.586669714015442878e-05,1.740092557156458497e-04,2.005351416300982237e-04,3.310367173980921507e-05,1.292211090913042426e-04,1.349707645204034634e-06,1.471181292345136171e-07,2.000000000000000000e+00
5.824928166475729086e-07,7.139732595533132553e-03,3.852546960115432739e-02,9.239603579044342041e-02,3.221534490585327148e-01,9.673804789781570435e-02,1.323935808613896370e-03,5.276696697364968713e-07,1.409988612977031153e-06,2.093310840427875519e-02,4.658561572432518005e-02,6.188726797699928284e-02,7.790194451808929443e-02,1.578509993851184845e-02,1.747686415910720825e-01,1.764370948076248169e-01,3.000586666166782379e-02,1.281131505966186523e-01,1.127215549349784851e-01,9.158828854560852051e-02,4.755928367376327515e-02,4.094111174345016479e-02,1.138429716229438782e-02,1.168504590168595314e-03,2.972808778285980225e-01,6.611827015876770020e-01,8.046464790822938085e-05,6.538493325933814049e-04,6.090132892131805420e-02,1.114124283194541931e-01,1.215844647958874702e-03,8.081725100055336952e-04,3.442620486021041870e-02,5.558022763580083847e-03,3.905782401561737061e-01,4.008382260799407959e-01,1.023102737963199615e-02,7.871398702263832092e-03,2.045432105660438538e-02,3.660831498564220965e-05,8.937402162700891495e-04,5.140833673067390919e-04,6.088333320803940296e-04,4.973170161247253418e-02,2.166517227888107300e-01,1.485964208841323853e-01,2.175041846930980682e-02,1.543720485642552376e-03,3.728660568594932556e-02,3.008774109184741974e-02,9.313282134826295078e-06,4.471724423638079315e-06,2.000000000000000000e+00
